customer_id,gender_female,senior_citizen,partner,dependents,tenure,phone_service,paperless_billing,monthly_charges,total_charges,churn,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,contract_One year,contract_Two year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_years,new_customer,long_term_customer,avg_monthly_charges,revenue_per_year,num_services,paperless_and_monthly,automatic_payments,total_charges_per_service,monthly_charges_per_service,loyal_high_spender
4846-WHAFZ,1,1,1,0,37,1,1,76.5,2868.15,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0833333333333335,0,0,77.51756756756757,930.2108108108108,2,False,False,956.05,25.5,False
5256-SKJGO,1,0,1,1,64,0,1,54.6,3423.5,0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,5.333333333333333,0,1,53.4921875,641.90625,5,False,False,570.58,9.1,False
3071-VBYPO,0,0,1,1,3,1,0,89.85,248.4,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.25,1,0,82.8,993.6,5,False,False,41.4,14.98,False
9560-BBZXK,1,0,0,0,36,0,0,31.05,1126.35,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0,0,0,31.287499999999998,375.45,2,False,True,375.45,10.35,False
5299-RULOA,1,0,1,1,10,1,1,100.25,1064.65,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8333333333333334,1,0,106.465,1277.5800000000002,5,False,False,177.44,16.71,False
8402-OOOHJ,1,0,0,0,41,1,0,20.65,835.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,3.4166666666666665,0,0,20.36951219512195,244.43414634146342,1,False,False,417.58,10.32,False
9445-ZUEQE,0,0,1,1,27,1,1,85.2,2151.6,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2.25,0,0,79.68888888888888,956.2666666666667,4,False,True,430.32,17.04,False
1091-SOZGA,1,0,1,1,56,1,1,99.8,5515.45,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,4.666666666666667,0,1,98.49017857142857,1181.8821428571428,5,False,True,919.24,16.63,False
2928-HLDBA,1,0,0,0,6,1,0,20.7,112.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5,1,0,18.791666666666668,225.5,1,False,False,56.38,10.35,False
0404-SWRVG,0,0,0,0,3,1,1,74.4,229.55,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,1,0,76.51666666666667,918.2,2,False,False,76.52,24.8,False
6497-TILVL,1,0,1,1,7,1,0,50.7,350.35,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5833333333333334,1,0,50.050000000000004,600.6,3,False,False,87.59,12.68,False
7219-TLZHO,1,0,1,1,4,1,0,20.85,62.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.3333333333333333,1,0,15.725,188.70000000000002,1,False,False,31.45,10.42,False
4622-YNKIJ,0,0,0,0,33,1,1,88.95,3027.65,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,2.75,0,0,91.7469696969697,1100.9636363636364,5,False,False,504.61,14.82,False
4412-YLTKF,1,1,0,0,27,1,1,78.05,2135.5,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.25,0,0,79.0925925925926,949.1111111111111,3,False,False,533.88,19.51,False
6734-PSBAW,0,0,1,0,72,1,1,23.55,1723.95,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,6.0,0,1,23.94375,287.325,1,False,True,861.98,11.78,False
3930-ZGWVE,0,0,0,0,1,1,0,19.75,19.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.08333333333333333,1,0,19.75,237.0,1,False,False,9.88,9.88,False
2639-UGMAZ,0,1,0,0,71,0,1,56.45,3985.35,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,5.916666666666667,0,1,56.131690140845066,673.5802816901409,5,False,False,664.22,9.41,False
2876-GZYZC,1,0,0,0,13,1,1,85.95,1215.65,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0833333333333333,0,0,93.51153846153846,1122.1384615384618,3,False,False,303.91,21.49,False
6207-WIOLX,1,0,1,1,25,0,1,58.6,1502.65,1,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,2.0833333333333335,0,0,60.106,721.272,6,False,True,214.66,8.37,False
8587-XYZSF,0,0,0,0,67,1,0,50.55,3260.1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,5.583333333333333,0,1,48.65820895522388,583.8985074626866,3,False,True,815.02,12.64,False
3091-FYHKI,0,0,0,0,1,0,1,35.45,35.45,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.08333333333333333,1,0,35.45,425.40000000000003,2,False,False,11.82,11.82,False
2372-HWUHI,0,0,0,0,2,1,0,44.35,81.25,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.16666666666666666,1,0,40.625,487.5,2,False,False,27.08,14.78,False
7799-LGRDP,1,0,0,0,43,1,1,25.7,1188.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,3.5833333333333335,0,0,27.632558139534886,331.5906976744186,1,False,True,594.1,12.85,False
7850-VWJUU,1,0,0,0,23,1,1,75.0,1778.5,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9166666666666667,0,0,77.32608695652173,927.9130434782609,3,False,True,444.62,18.75,False
3774-VBNXY,1,0,1,1,64,1,0,20.2,1277.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,5.333333333333333,0,1,19.96484375,239.578125,1,False,False,638.88,10.1,False
6217-KDYWC,0,0,0,1,57,1,1,19.6,1170.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,4.75,0,1,20.5359649122807,246.43157894736842,1,False,False,585.28,9.8,False
0390-DCFDQ,1,1,1,0,1,1,1,70.45,70.45,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08333333333333333,1,0,70.45,845.4000000000001,2,False,False,23.48,23.48,False
3146-MSEGF,1,1,1,1,72,1,1,88.05,6425.65,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,6.0,0,1,89.24513888888889,1070.9416666666666,8,False,True,713.96,9.78,False
4080-OGPJL,1,0,0,0,8,1,0,71.15,563.65,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.6666666666666666,1,0,70.45625,845.475,5,False,False,93.94,11.86,False
1095-WGNGG,1,0,1,0,61,1,1,101.05,5971.25,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,5.083333333333333,0,1,97.88934426229508,1174.672131147541,5,False,True,995.21,16.84,True
2636-SJDOU,0,0,0,0,64,1,1,84.3,5289.05,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,5.333333333333333,0,1,82.64140625,991.6968750000001,4,False,True,1057.81,16.86,False
1131-QQZEB,0,1,1,0,71,1,0,23.95,1756.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,5.916666666666667,0,1,24.735211267605635,296.8225352112676,1,False,True,878.1,11.98,False
5716-EZXZN,1,0,1,1,65,1,1,99.05,6416.7,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,5.416666666666667,0,1,98.71846153846154,1184.6215384615384,6,False,True,916.67,14.15,False
6837-BJYDQ,0,0,0,0,3,1,0,19.6,61.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.25,1,0,20.45,245.4,1,False,False,30.68,9.8,False
2135-RXIHG,0,0,0,0,1,1,1,45.65,45.65,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08333333333333333,1,0,45.65,547.8000000000001,2,False,False,15.22,15.22,False
6440-DKQGE,0,0,0,1,30,1,0,64.5,1929.95,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,2.5,0,0,64.33166666666666,771.98,5,False,True,321.66,10.75,False
3466-BYAVD,0,0,1,1,15,1,1,69.5,1071.4,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,1.25,0,0,71.42666666666668,857.1200000000001,6,False,False,153.06,9.93,False
3780-YVMFA,1,0,1,1,8,1,1,68.55,564.35,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.6666666666666666,1,0,70.54375,846.5250000000001,5,False,False,94.06,11.42,False
3874-EQOEP,0,0,0,0,7,1,0,95.0,655.5,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.5833333333333334,1,0,93.64285714285714,1123.7142857142856,4,False,False,131.1,19.0,False
1679-JRFBR,1,0,1,1,70,1,1,108.15,7930.55,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,5.833333333333333,0,1,113.29357142857143,1359.5228571428572,7,False,True,991.32,13.52,True
9073-ZZIAY,0,0,1,1,62,1,0,86.1,5215.25,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,5.166666666666667,0,1,84.11693548387096,1009.4032258064516,8,False,False,579.47,9.57,False
3077-RSNTJ,1,0,1,1,6,1,0,19.7,113.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5,1,0,18.916666666666668,227.0,1,False,False,56.75,9.85,False
6551-GNYDG,1,0,1,1,14,1,1,80.9,1152.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.1666666666666667,0,0,82.34285714285714,988.1142857142856,3,False,True,288.2,20.23,False
9167-APMXZ,1,0,0,0,22,1,1,84.15,1821.95,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.8333333333333333,0,0,82.81590909090909,993.7909090909092,3,False,True,455.49,21.04,False
2749-CTKAJ,0,0,1,1,22,1,0,20.15,419.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1.8333333333333333,0,0,19.086363636363636,229.03636363636363,1,False,False,209.95,10.07,False
6371-NZYEG,0,0,1,1,16,1,0,64.25,1024.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,1.3333333333333333,0,0,64.0,768.0,5,False,False,170.67,10.71,False
7554-NEWDD,0,0,0,0,10,1,0,25.7,251.6,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.8333333333333334,1,0,25.16,301.91999999999996,1,False,True,125.8,12.85,False
8992-VONJD,1,0,0,1,13,1,1,56.0,764.55,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0833333333333333,0,0,58.81153846153846,705.7384615384616,4,False,False,152.91,11.2,False
0867-MKZVY,1,0,1,0,20,1,0,82.4,1592.35,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.6666666666666667,0,0,79.61749999999999,955.4099999999999,3,False,False,398.09,20.6,False
4482-EWFMI,1,0,0,0,2,1,1,69.7,135.2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.16666666666666666,1,0,67.6,811.1999999999999,2,False,False,45.07,23.23,False
4648-YPBTM,0,0,0,0,53,1,1,73.9,3958.25,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,4.416666666666667,0,1,74.68396226415095,896.2075471698113,6,False,True,565.46,10.56,False
2907-ILJBN,1,0,1,1,11,1,0,20.6,233.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.9166666666666666,1,0,21.263636363636365,255.16363636363639,1,False,False,116.95,10.3,False
6345-FZOQH,0,0,1,0,69,1,0,19.9,1363.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,5.75,0,1,19.76014492753623,237.1217391304348,1,False,False,681.72,9.95,False
3376-BMGFE,1,0,0,0,4,1,1,70.9,273.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,1,0,68.25,819.0,2,False,True,91.0,23.63,False
5997-OPVFA,0,0,1,0,72,1,1,89.05,6254.45,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6.0,0,1,86.86736111111111,1042.4083333333333,8,False,True,694.94,9.89,False
3445-HXXGF,0,1,1,0,58,0,1,45.3,2651.2,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,4.833333333333333,0,1,45.710344827586205,548.5241379310345,4,False,False,530.24,9.06,False
1159-WFSGR,1,0,1,1,16,1,0,20.4,321.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.3333333333333333,0,0,20.0875,241.04999999999998,1,False,False,160.7,10.2,False
7654-YWJUF,0,0,1,0,43,1,1,84.25,3539.25,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,3.5833333333333335,0,0,82.30813953488372,987.6976744186046,5,False,True,589.88,14.04,False
1875-QIVME,1,0,1,0,2,1,1,104.4,242.8,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.16666666666666666,1,0,121.4,1456.8000000000002,6,False,False,34.69,14.91,False
6727-IOTLZ,0,0,1,0,14,1,0,81.95,1181.75,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,1.1666666666666667,0,0,84.41071428571429,1012.9285714285713,7,False,False,147.72,10.24,False
0691-JVSYA,1,0,1,0,53,1,1,94.85,5000.2,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,4.416666666666667,0,1,94.3433962264151,1132.120754716981,5,False,True,833.37,15.81,False
5918-VUKWP,1,0,0,0,32,1,0,20.55,654.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,2.6666666666666665,0,0,20.4546875,245.45624999999998,1,False,True,327.27,10.28,False
1744-JHKYS,1,0,1,0,34,1,0,24.7,780.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,2.8333333333333335,0,0,22.947058823529414,275.36470588235295,1,False,False,390.1,12.35,False
2656-FMOKZ,1,1,0,0,15,1,1,74.45,1145.7,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.25,0,0,76.38000000000001,916.5600000000001,2,False,False,381.9,24.82,False
2070-FNEXE,1,1,0,0,7,1,0,76.45,503.6,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5833333333333334,1,0,71.94285714285715,863.3142857142857,3,False,True,125.9,19.11,False
5947-SGKCL,1,0,1,1,15,1,1,105.35,1559.25,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1.25,0,0,103.95,1247.4,6,False,True,222.75,15.05,False
3712-PKXZA,0,0,1,0,61,1,1,20.55,1252.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,5.083333333333333,0,1,20.524590163934427,246.29508196721312,1,False,True,626.0,10.28,False
6317-YPKDH,1,0,0,0,1,0,0,29.95,29.95,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08333333333333333,1,0,29.95,359.40000000000003,2,False,True,9.98,9.98,False
6582-OIVSP,1,0,0,0,1,1,0,45.3,45.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08333333333333333,1,0,45.3,543.6,2,False,False,15.1,15.1,False
9367-WXLCH,0,0,0,0,8,1,0,84.5,662.65,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6666666666666666,1,0,82.83125,993.975,3,False,True,165.66,21.12,False
