customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group,monthly_charge_group,total_charge_group,tenure_years,new_customer,long_term_customer,avg_monthly_charges,revenue_per_year,has_streaming,has_internet,num_services,paperless_and_monthly,automatic_payments,total_charges_per_service,monthly_charges_per_service,loyal_high_spender
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,25-48m,High ($70-$100),P50-75,2.5,0,0,85.67333333333333,1028.08,No,Yes,4,Yes,Yes,514.04,16.41,No
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,0-12m,High ($70-$100),P0-10,0.08333333333333333,1,0,74.7,896.4000000000001,No,Yes,3,Yes,No,18.68,18.68,No
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,49-72m,High ($70-$100),P75-90,5.5,0,1,86.57954545454545,1038.9545454545455,Yes,Yes,7,No,No,714.28,10.5,No
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,No,49-72m,Very High (>$100),P90-100,5.416666666666667,0,1,109.33846153846154,1312.0615384615385,Yes,Yes,7,Yes,Yes,888.38,13.88,Yes
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,49-72m,Very High (>$100),P90-100,6.0,0,1,103.59791666666666,1243.175,Yes,Yes,6,No,Yes,1065.58,14.41,Yes
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,0-12m,High ($70-$100),P25-50,1.0,1,0,77.27916666666667,927.35,No,Yes,3,Yes,No,231.84,19.74,No
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,49-72m,Medium ($40-$70),P75-90,5.916666666666667,0,1,66.8830985915493,802.5971830985915,No,Yes,5,No,Yes,791.45,11.14,No
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,0-12m,Low(<40$),P10-25,0.4166666666666667,1,0,22.77,273.23999999999995,No,No,1,No,No,56.92,10.52,No
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,49-72m,Low(<40$),P25-50,4.333333333333333,0,1,21.292307692307695,255.50769230769234,No,No,1,No,Yes,553.6,10.5,No
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,25-48m,High ($70-$100),P50-75,2.0833333333333335,0,0,100.58,1206.9599999999998,Yes,Yes,6,Yes,No,359.21,14.07,No
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0-12m,Low(<40$),P0-10,0.08333333333333333,1,0,20.2,242.4,No,No,1,No,No,10.1,10.1,No
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0-12m,Low(<40$),P0-10,0.08333333333333333,1,0,19.45,233.4,No,No,1,Yes,No,9.72,9.72,No
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,25-48m,High ($70-$100),P50-75,3.1666666666666665,0,0,94.88421052631578,1138.6105263157895,Yes,Yes,5,No,Yes,600.93,15.83,No
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,49-72m,Medium ($40-$70),P50-75,5.5,0,1,45.86742424242424,550.4090909090909,Yes,Yes,4,No,Yes,605.45,9.11,No
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,49-72m,Very High (>$100),P90-100,5.666666666666667,0,1,111.93897058823529,1343.2676470588235,Yes,Yes,7,No,Yes,951.48,13.75,Yes
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0-12m,Low(<40$),P10-25,0.4166666666666667,1,0,20.04,240.48,No,Yes,1,No,No,50.1,12.15,No
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,49-72m,Very High (>$100),P90-100,6.0,0,1,101.43125,1217.175,Yes,Yes,6,No,No,1043.29,14.88,Yes
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,25-48m,Low(<40$),P25-50,2.6666666666666665,0,0,28.9890625,347.86875000000003,No,Yes,2,No,No,309.22,10.05,No
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,25-48m,High ($70-$100),P75-90,3.5833333333333335,0,0,91.19302325581396,1094.3162790697675,Yes,Yes,4,No,No,784.26,18.87,No
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,49-72m,Low(<40$),P25-50,6.0,0,1,18.93402777777778,227.20833333333334,No,No,1,No,Yes,681.62,9.7,No
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,49-72m,High ($70-$100),P75-90,4.583333333333333,0,1,95.25272727272727,1143.0327272727272,Yes,Yes,5,Yes,No,873.15,16.12,No
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,49-72m,Medium ($40-$70),P50-75,4.333333333333333,0,1,58.50480769230769,702.0576923076924,No,Yes,5,No,Yes,507.04,9.66,No
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,25-48m,High ($70-$100),P75-90,3.5833333333333335,0,0,91.95581395348837,1103.4697674418603,Yes,Yes,5,Yes,No,659.02,15.28,No
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,25-48m,High ($70-$100),P50-75,3.0833333333333335,0,0,77.51756756756757,930.2108108108108,No,Yes,2,Yes,No,956.05,25.5,No
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,49-72m,Medium ($40-$70),P50-75,5.333333333333333,0,1,53.4921875,641.90625,Yes,Yes,5,No,No,570.58,9.1,No
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0-12m,High ($70-$100),P10-25,0.25,1,0,82.8,993.6,Yes,Yes,5,Yes,No,41.4,14.98,No
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,25-48m,Low(<40$),P25-50,3.0,0,0,31.287499999999998,375.45,No,Yes,2,No,Yes,375.45,10.35,No
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,0-12m,Very High (>$100),P25-50,0.8333333333333334,1,0,106.465,1277.5800000000002,Yes,Yes,5,Yes,No,177.44,16.71,No
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,25-48m,Low(<40$),P25-50,3.4166666666666665,0,0,20.36951219512195,244.43414634146342,No,No,1,No,No,417.58,10.32,No
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,25-48m,High ($70-$100),P50-75,2.25,0,0,79.68888888888888,956.2666666666667,No,Yes,4,Yes,Yes,430.32,17.04,No
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,49-72m,High ($70-$100),P75-90,4.666666666666667,0,1,98.49017857142857,1181.8821428571428,Yes,Yes,5,No,Yes,919.24,16.63,No
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0-12m,Low(<40$),P10-25,0.5,1,0,18.791666666666668,225.5,No,No,1,No,No,56.38,10.35,No
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,0-12m,High ($70-$100),P10-25,0.25,1,0,76.51666666666667,918.2,No,Yes,2,Yes,No,76.52,24.8,No
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0-12m,Medium ($40-$70),P10-25,0.5833333333333334,1,0,50.050000000000004,600.6,No,Yes,3,No,No,87.59,12.68,No
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0-12m,Low(<40$),P0-10,0.3333333333333333,1,0,15.725,188.70000000000002,No,No,1,No,No,31.45,10.42,No
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,25-48m,High ($70-$100),P50-75,2.75,0,0,91.7469696969697,1100.9636363636364,Yes,Yes,5,No,No,504.61,14.82,No
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,25-48m,High ($70-$100),P50-75,2.25,0,0,79.0925925925926,949.1111111111111,No,Yes,3,Yes,No,533.88,19.51,No
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,49-72m,Low(<40$),P50-75,6.0,0,1,23.94375,287.325,No,No,1,No,Yes,861.98,11.78,No
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0-12m,Low(<40$),P0-10,0.08333333333333333,1,0,19.75,237.0,No,No,1,No,No,9.88,9.88,No
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,49-72m,Medium ($40-$70),P75-90,5.916666666666667,0,1,56.131690140845066,673.5802816901409,Yes,Yes,5,No,No,664.22,9.41,No
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,13-24m,High ($70-$100),P25-50,1.0833333333333333,0,0,93.51153846153846,1122.1384615384618,Yes,Yes,3,Yes,No,303.91,21.49,No
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,25-48m,Medium ($40-$70),P50-75,2.0833333333333335,0,0,60.106,721.272,Yes,Yes,6,Yes,Yes,214.66,8.37,No
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,49-72m,Medium ($40-$70),P50-75,5.583333333333333,0,1,48.65820895522388,583.8985074626866,No,Yes,3,No,Yes,815.02,12.64,No
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,0-12m,Low(<40$),P0-10,0.08333333333333333,1,0,35.45,425.40000000000003,Yes,Yes,2,Yes,No,11.82,11.82,No
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,0-12m,Medium ($40-$70),P0-10,0.16666666666666666,1,0,40.625,487.5,No,Yes,2,Yes,No,27.08,14.78,No
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,25-48m,Low(<40$),P25-50,3.5833333333333335,0,0,27.632558139534886,331.5906976744186,No,No,1,No,Yes,594.1,12.85,No
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,13-24m,High ($70-$100),P50-75,1.9166666666666667,0,0,77.32608695652173,927.9130434782609,No,Yes,3,Yes,Yes,444.62,18.75,No
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,49-72m,Low(<40$),P25-50,5.333333333333333,0,1,19.96484375,239.578125,No,No,1,No,No,638.88,10.1,No
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,49-72m,Low(<40$),P25-50,4.75,0,1,20.5359649122807,246.43157894736842,No,No,1,No,No,585.28,9.8,No
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0-12m,High ($70-$100),P0-10,0.08333333333333333,1,0,70.45,845.4000000000001,No,Yes,2,No,No,23.48,23.48,No
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,49-72m,High ($70-$100),P90-100,6.0,0,1,89.24513888888889,1070.9416666666666,Yes,Yes,8,No,Yes,713.96,9.78,No
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,0-12m,High ($70-$100),P25-50,0.6666666666666666,1,0,70.45625,845.475,Yes,Yes,5,Yes,No,93.94,11.86,No
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,49-72m,Very High (>$100),P75-90,5.083333333333333,0,1,97.88934426229508,1174.672131147541,Yes,Yes,5,No,Yes,995.21,16.84,Yes
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,49-72m,High ($70-$100),P75-90,5.333333333333333,0,1,82.64140625,991.6968750000001,No,Yes,4,No,Yes,1057.81,16.86,No
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,49-72m,Low(<40$),P50-75,5.916666666666667,0,1,24.735211267605635,296.8225352112676,No,No,1,No,Yes,878.1,11.98,No
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,49-72m,High ($70-$100),P90-100,5.416666666666667,0,1,98.71846153846154,1184.6215384615384,Yes,Yes,6,No,Yes,916.67,14.15,No
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0-12m,Low(<40$),P0-10,0.25,1,0,20.45,245.4,No,No,1,No,No,30.68,9.8,No
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,0-12m,Medium ($40-$70),P0-10,0.08333333333333333,1,0,45.65,547.8000000000001,No,Yes,2,Yes,No,15.22,15.22,No
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,25-48m,Medium ($40-$70),P50-75,2.5,0,0,64.33166666666666,771.98,Yes,Yes,5,No,Yes,321.66,10.75,No
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,13-24m,Medium ($40-$70),P25-50,1.25,0,0,71.42666666666668,857.1200000000001,Yes,Yes,6,No,No,153.06,9.93,No
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0-12m,Medium ($40-$70),P25-50,0.6666666666666666,1,0,70.54375,846.5250000000001,Yes,Yes,5,Yes,No,94.06,11.42,No
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,0-12m,High ($70-$100),P25-50,0.5833333333333334,1,0,93.64285714285714,1123.7142857142856,Yes,Yes,4,No,No,131.1,19.0,No
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,49-72m,Very High (>$100),P90-100,5.833333333333333,0,1,113.29357142857143,1359.5228571428572,Yes,Yes,7,No,Yes,991.32,13.52,Yes
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,49-72m,High ($70-$100),P75-90,5.166666666666667,0,1,84.11693548387096,1009.4032258064516,Yes,Yes,8,No,No,579.47,9.57,No
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0-12m,Low(<40$),P10-25,0.5,1,0,18.916666666666668,227.0,No,No,1,No,No,56.75,9.85,No
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,13-24m,High ($70-$100),P25-50,1.1666666666666667,0,0,82.34285714285714,988.1142857142856,Yes,Yes,3,Yes,Yes,288.2,20.23,No
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,13-24m,High ($70-$100),P50-75,1.8333333333333333,0,0,82.81590909090909,993.7909090909092,Yes,Yes,3,Yes,Yes,455.49,21.04,No
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,13-24m,Low(<40$),P25-50,1.8333333333333333,0,0,19.086363636363636,229.03636363636363,No,No,1,No,No,209.95,10.07,No
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,13-24m,Medium ($40-$70),P25-50,1.3333333333333333,0,0,64.0,768.0,Yes,Yes,5,No,No,170.67,10.71,No
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0-12m,Low(<40$),P10-25,0.8333333333333334,1,0,25.16,301.91999999999996,No,No,1,No,Yes,125.8,12.85,No
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,13-24m,Medium ($40-$70),P25-50,1.0833333333333333,0,0,58.81153846153846,705.7384615384616,No,Yes,4,Yes,No,152.91,11.2,No
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,13-24m,High ($70-$100),P50-75,1.6666666666666667,0,0,79.61749999999999,955.4099999999999,No,Yes,3,Yes,No,398.09,20.6,No
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0-12m,Medium ($40-$70),P10-25,0.16666666666666666,1,0,67.6,811.1999999999999,No,Yes,2,Yes,No,45.07,23.23,No
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,49-72m,High ($70-$100),P75-90,4.416666666666667,0,1,74.68396226415095,896.2075471698113,Yes,Yes,6,No,Yes,565.46,10.56,No
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0-12m,Low(<40$),P10-25,0.9166666666666666,1,0,21.263636363636365,255.16363636363639,No,No,1,No,No,116.95,10.3,No
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,49-72m,Low(<40$),P25-50,5.75,0,1,19.76014492753623,237.1217391304348,No,No,1,No,No,681.72,9.95,No
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,0-12m,High ($70-$100),P10-25,0.3333333333333333,1,0,68.25,819.0,No,Yes,2,Yes,Yes,91.0,23.63,No
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,49-72m,High ($70-$100),P90-100,6.0,0,1,86.86736111111111,1042.4083333333333,Yes,Yes,8,No,Yes,694.94,9.89,No
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,49-72m,Medium ($40-$70),P50-75,4.833333333333333,0,1,45.710344827586205,548.5241379310345,Yes,Yes,4,Yes,No,530.24,9.06,No
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,13-24m,Low(<40$),P10-25,1.3333333333333333,0,0,20.0875,241.04999999999998,No,No,1,Yes,No,160.7,10.2,No
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,25-48m,High ($70-$100),P50-75,3.5833333333333335,0,0,82.30813953488372,987.6976744186046,No,Yes,5,No,Yes,589.88,14.04,No
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,0-12m,Very High (>$100),P10-25,0.16666666666666666,1,0,121.4,1456.8000000000002,Yes,Yes,6,Yes,No,34.69,14.91,No
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,13-24m,High ($70-$100),P25-50,1.1666666666666667,0,0,84.41071428571429,1012.9285714285713,Yes,Yes,7,No,No,147.72,10.24,No
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,49-72m,High ($70-$100),P75-90,4.416666666666667,0,1,94.3433962264151,1132.120754716981,Yes,Yes,5,No,Yes,833.37,15.81,No
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,25-48m,Low(<40$),P25-50,2.6666666666666665,0,0,20.4546875,245.45624999999998,No,No,1,No,Yes,327.27,10.28,No
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,25-48m,Low(<40$),P25-50,2.8333333333333335,0,0,22.947058823529414,275.36470588235295,No,No,1,Yes,No,390.1,12.35,No
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,13-24m,High ($70-$100),P25-50,1.25,0,0,76.38000000000001,916.5600000000001,No,Yes,2,No,No,381.9,24.82,No
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,0-12m,High ($70-$100),P25-50,0.5833333333333334,1,0,71.94285714285715,863.3142857142857,No,Yes,3,Yes,Yes,125.9,19.11,No
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,13-24m,Very High (>$100),P50-75,1.25,0,0,103.95,1247.4,Yes,Yes,6,Yes,Yes,222.75,15.05,No
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,49-72m,Low(<40$),P25-50,5.083333333333333,0,1,20.524590163934427,246.29508196721312,No,No,1,No,Yes,626.0,10.28,No
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,0-12m,Low(<40$),P0-10,0.08333333333333333,1,0,29.95,359.40000000000003,No,Yes,2,Yes,Yes,9.98,9.98,No
